face_id,face_gender,face_age,rater_id,rater_gender,rater_age,trait,rating
zita,female,32,R1321,female,29.3,dom,5
zlata,female,25,R1321,female,29.3,dom,6
zlatica,female,31,R1321,female,29.3,dom,6
zora,female,33,R1321,female,29.3,dom,3
agata,female,29,R1322,female,28.3,dom,4
alexandra,female,22,R1322,female,28.3,dom,4
alica,female,18,R1322,female,28.3,dom,3
anastazie,female,22,R1322,female,28.3,dom,6
andrea,female,20,R1322,female,28.3,dom,5
anezka,female,26,R1322,female,28.3,dom,2
apolena,female,18,R1322,female,28.3,dom,5
bera,female,22,R1322,female,28.3,dom,3
blazana,female,27,R1322,female,28.3,dom,5
bohdana,female,22,R1322,female,28.3,dom,3
christianne,female,29,R1322,female,28.3,dom,4
darjal,female,20,R1322,female,28.3,dom,3
dobromila,female,23,R1322,female,28.3,dom,5
dorota,female,26,R1322,female,28.3,dom,5
edita,female,19,R1322,female,28.3,dom,6
eleanora,female,22,R1322,female,28.3,dom,1
elena,female,23,R1322,female,28.3,dom,4
ema,female,22,R1322,female,28.3,dom,5
gabriela,female,24,R1322,female,28.3,dom,2
galina,female,20,R1322,female,28.3,dom,6
gejza,female,25,R1322,female,28.3,dom,5
ida,female,21,R1322,female,28.3,dom,3
ingrid,female,24,R1322,female,28.3,dom,5
ingrida,female,31,R1322,female,28.3,dom,5
irena,female,23,R1322,female,28.3,dom,4
jitka,female,30,R1322,female,28.3,dom,4
karina,female,30,R1322,female,28.3,dom,6
katy,female,27,R1322,female,28.3,dom,2
livia,female,19,R1322,female,28.3,dom,5
marika,female,20,R1322,female,28.3,dom,7
matylda,female,20,R1322,female,28.3,dom,1
milena,female,32,R1322,female,28.3,dom,4
miloslava,female,23,R1322,female,28.3,dom,5
nicol,female,26,R1322,female,28.3,dom,5
perla,female,25,R1322,female,28.3,dom,3
radmila,female,28,R1322,female,28.3,dom,6
roxanne,female,26,R1322,female,28.3,dom,6
saskie,female,20,R1322,female,28.3,dom,4
slavena,female,23,R1322,female,28.3,dom,2
stela,female,23,R1322,female,28.3,dom,4
tamara,female,25,R1322,female,28.3,dom,3
valerie,female,23,R1322,female,28.3,dom,5
viktoria,female,20,R1322,female,28.3,dom,4
viola,female,28,R1322,female,28.3,dom,4
vlasta,female,20,R1322,female,28.3,dom,5
zelmira,female,26,R1322,female,28.3,dom,2
zita,female,32,R1322,female,28.3,dom,5
zlata,female,25,R1322,female,28.3,dom,4
zlatica,female,31,R1322,female,28.3,dom,5
zora,female,33,R1322,female,28.3,dom,2
agata,female,29,R1323,female,21.3,dom,7
alexandra,female,22,R1323,female,21.3,dom,7
alica,female,18,R1323,female,21.3,dom,7
anastazie,female,22,R1323,female,21.3,dom,7
andrea,female,20,R1323,female,21.3,dom,7
anezka,female,26,R1323,female,21.3,dom,7
apolena,female,18,R1323,female,21.3,dom,7
bera,female,22,R1323,female,21.3,dom,7
blazana,female,27,R1323,female,21.3,dom,7
bohdana,female,22,R1323,female,21.3,dom,5
christianne,female,29,R1323,female,21.3,dom,7
darjal,female,20,R1323,female,21.3,dom,7
dobromila,female,23,R1323,female,21.3,dom,7
dorota,female,26,R1323,female,21.3,dom,6
edita,female,19,R1323,female,21.3,dom,7
eleanora,female,22,R1323,female,21.3,dom,7
elena,female,23,R1323,female,21.3,dom,2
ema,female,22,R1323,female,21.3,dom,7
gabriela,female,24,R1323,female,21.3,dom,3
galina,female,20,R1323,female,21.3,dom,7
gejza,female,25,R1323,female,21.3,dom,4
ida,female,21,R1323,female,21.3,dom,7
ingrid,female,24,R1323,female,21.3,dom,6
ingrida,female,31,R1323,female,21.3,dom,7
irena,female,23,R1323,female,21.3,dom,7
jitka,female,30,R1323,female,21.3,dom,4
karina,female,30,R1323,female,21.3,dom,7
katy,female,27,R1323,female,21.3,dom,7
livia,female,19,R1323,female,21.3,dom,4
marika,female,20,R1323,female,21.3,dom,7
matylda,female,20,R1323,female,21.3,dom,7
milena,female,32,R1323,female,21.3,dom,7
miloslava,female,23,R1323,female,21.3,dom,7
nicol,female,26,R1323,female,21.3,dom,7
perla,female,25,R1323,female,21.3,dom,5
radmila,female,28,R1323,female,21.3,dom,6
roxanne,female,26,R1323,female,21.3,dom,3
saskie,female,20,R1323,female,21.3,dom,7
slavena,female,23,R1323,female,21.3,dom,7
stela,female,23,R1323,female,21.3,dom,7
tamara,female,25,R1323,female,21.3,dom,4
valerie,female,23,R1323,female,21.3,dom,4
viktoria,female,20,R1323,female,21.3,dom,4
viola,female,28,R1323,female,21.3,dom,7
vlasta,female,20,R1323,female,21.3,dom,7
zelmira,female,26,R1323,female,21.3,dom,7
zita,female,32,R1323,female,21.3,dom,7
zlata,female,25,R1323,female,21.3,dom,4
zlatica,female,31,R1323,female,21.3,dom,7
zora,female,33,R1323,female,21.3,dom,7
agata,female,29,R1324,female,19.5,dom,4
alexandra,female,22,R1324,female,19.5,dom,6
alica,female,18,R1324,female,19.5,dom,3
anastazie,female,22,R1324,female,19.5,dom,3
andrea,female,20,R1324,female,19.5,dom,5
anezka,female,26,R1324,female,19.5,dom,5
apolena,female,18,R1324,female,19.5,dom,4
bera,female,22,R1324,female,19.5,dom,3
blazana,female,27,R1324,female,19.5,dom,5
bohdana,female,22,R1324,female,19.5,dom,2
christianne,female,29,R1324,female,19.5,dom,6
darjal,female,20,R1324,female,19.5,dom,2
dobromila,female,23,R1324,female,19.5,dom,4
dorota,female,26,R1324,female,19.5,dom,5
edita,female,19,R1324,female,19.5,dom,2
eleanora,female,22,R1324,female,19.5,dom,6
elena,female,23,R1324,female,19.5,dom,7
ema,female,22,R1324,female,19.5,dom,6
gabriela,female,24,R1324,female,19.5,dom,2
galina,female,20,R1324,female,19.5,dom,5
gejza,female,25,R1324,female,19.5,dom,4
ida,female,21,R1324,female,19.5,dom,5
ingrid,female,24,R1324,female,19.5,dom,3
ingrida,female,31,R1324,female,19.5,dom,5
irena,female,23,R1324,female,19.5,dom,2
jitka,female,30,R1324,female,19.5,dom,3
karina,female,30,R1324,female,19.5,dom,2
katy,female,27,R1324,female,19.5,dom,3
livia,female,19,R1324,female,19.5,dom,3
marika,female,20,R1324,female,19.5,dom,2
matylda,female,20,R1324,female,19.5,dom,4
milena,female,32,R1324,female,19.5,dom,3
miloslava,female,23,R1324,female,19.5,dom,5
nicol,female,26,R1324,female,19.5,dom,6
perla,female,25,R1324,female,19.5,dom,5
radmila,female,28,R1324,female,19.5,dom,3
roxanne,female,26,R1324,female,19.5,dom,6
saskie,female,20,R1324,female,19.5,dom,1
slavena,female,23,R1324,female,19.5,dom,2
stela,female,23,R1324,female,19.5,dom,4
tamara,female,25,R1324,female,19.5,dom,7
valerie,female,23,R1324,female,19.5,dom,7
viktoria,female,20,R1324,female,19.5,dom,2
viola,female,28,R1324,female,19.5,dom,3
vlasta,female,20,R1324,female,19.5,dom,6
zelmira,female,26,R1324,female,19.5,dom,4
zita,female,32,R1324,female,19.5,dom,4
zlata,female,25,R1324,female,19.5,dom,2
zlatica,female,31,R1324,female,19.5,dom,6
zora,female,33,R1324,female,19.5,dom,3
agata,female,29,R1325,female,25.7,dom,3
alexandra,female,22,R1325,female,25.7,dom,4
alica,female,18,R1325,female,25.7,dom,3
anastazie,female,22,R1325,female,25.7,dom,2
andrea,female,20,R1325,female,25.7,dom,5
anezka,female,26,R1325,female,25.7,dom,3
apolena,female,18,R1325,female,25.7,dom,4
bera,female,22,R1325,female,25.7,dom,3
blazana,female,27,R1325,female,25.7,dom,2
bohdana,female,22,R1325,female,25.7,dom,2
christianne,female,29,R1325,female,25.7,dom,4
darjal,female,20,R1325,female,25.7,dom,3
dobromila,female,23,R1325,female,25.7,dom,5
dorota,female,26,R1325,female,25.7,dom,2
edita,female,19,R1325,female,25.7,dom,2
eleanora,female,22,R1325,female,25.7,dom,3
elena,female,23,R1325,female,25.7,dom,2
ema,female,22,R1325,female,25.7,dom,4
gabriela,female,24,R1325,female,25.7,dom,3
galina,female,20,R1325,female,25.7,dom,3
gejza,female,25,R1325,female,25.7,dom,2
ida,female,21,R1325,female,25.7,dom,2
ingrid,female,24,R1325,female,25.7,dom,4
ingrida,female,31,R1325,female,25.7,dom,3
irena,female,23,R1325,female,25.7,dom,2
jitka,female,30,R1325,female,25.7,dom,4
karina,female,30,R1325,female,25.7,dom,4
katy,female,27,R1325,female,25.7,dom,2
livia,female,19,R1325,female,25.7,dom,4
marika,female,20,R1325,female,25.7,dom,4
matylda,female,20,R1325,female,25.7,dom,3
milena,female,32,R1325,female,25.7,dom,3
miloslava,female,23,R1325,female,25.7,dom,3
nicol,female,26,R1325,female,25.7,dom,2
perla,female,25,R1325,female,25.7,dom,2
radmila,female,28,R1325,female,25.7,dom,4
roxanne,female,26,R1325,female,25.7,dom,5
saskie,female,20,R1325,female,25.7,dom,5
slavena,female,23,R1325,female,25.7,dom,2
stela,female,23,R1325,female,25.7,dom,2
tamara,female,25,R1325,female,25.7,dom,4
valerie,female,23,R1325,female,25.7,dom,3
viktoria,female,20,R1325,female,25.7,dom,3
viola,female,28,R1325,female,25.7,dom,3
vlasta,female,20,R1325,female,25.7,dom,3
zelmira,female,26,R1325,female,25.7,dom,4
zita,female,32,R1325,female,25.7,dom,4
zlata,female,25,R1325,female,25.7,dom,3
zlatica,female,31,R1325,female,25.7,dom,4
zora,female,33,R1325,female,25.7,dom,4
agata,female,29,R1326,female,22.7,dom,7
alexandra,female,22,R1326,female,22.7,dom,4
alica,female,18,R1326,female,22.7,dom,1
anastazie,female,22,R1326,female,22.7,dom,5
andrea,female,20,R1326,female,22.7,dom,5
anezka,female,26,R1326,female,22.7,dom,3
apolena,female,18,R1326,female,22.7,dom,6
bera,female,22,R1326,female,22.7,dom,2
blazana,female,27,R1326,female,22.7,dom,1
bohdana,female,22,R1326,female,22.7,dom,2
christianne,female,29,R1326,female,22.7,dom,4
darjal,female,20,R1326,female,22.7,dom,4
dobromila,female,23,R1326,female,22.7,dom,3
dorota,female,26,R1326,female,22.7,dom,2
edita,female,19,R1326,female,22.7,dom,3
eleanora,female,22,R1326,female,22.7,dom,3
elena,female,23,R1326,female,22.7,dom,5
ema,female,22,R1326,female,22.7,dom,2
gabriela,female,24,R1326,female,22.7,dom,2
galina,female,20,R1326,female,22.7,dom,5
gejza,female,25,R1326,female,22.7,dom,3
ida,female,21,R1326,female,22.7,dom,1
ingrid,female,24,R1326,female,22.7,dom,3
ingrida,female,31,R1326,female,22.7,dom,2
irena,female,23,R1326,female,22.7,dom,7
jitka,female,30,R1326,female,22.7,dom,2
karina,female,30,R1326,female,22.7,dom,2
katy,female,27,R1326,female,22.7,dom,1
livia,female,19,R1326,female,22.7,dom,6
marika,female,20,R1326,female,22.7,dom,1
matylda,female,20,R1326,female,22.7,dom,7
milena,female,32,R1326,female,22.7,dom,5
miloslava,female,23,R1326,female,22.7,dom,2
nicol,female,26,R1326,female,22.7,dom,2
perla,female,25,R1326,female,22.7,dom,1
radmila,female,28,R1326,female,22.7,dom,4
roxanne,female,26,R1326,female,22.7,dom,3
saskie,female,20,R1326,female,22.7,dom,1
slavena,female,23,R1326,female,22.7,dom,1
stela,female,23,R1326,female,22.7,dom,2
tamara,female,25,R1326,female,22.7,dom,6
valerie,female,23,R1326,female,22.7,dom,7
viktoria,female,20,R1326,female,22.7,dom,2
viola,female,28,R1326,female,22.7,dom,1
vlasta,female,20,R1326,female,22.7,dom,4
zelmira,female,26,R1326,female,22.7,dom,6
zita,female,32,R1326,female,22.7,dom,3
zlata,female,25,R1326,female,22.7,dom,4
zlatica,female,31,R1326,female,22.7,dom,5
zora,female,33,R1326,female,22.7,dom,3
agata,female,29,R1327,female,24.4,dom,4
alexandra,female,22,R1327,female,24.4,dom,5
alica,female,18,R1327,female,24.4,dom,3
anastazie,female,22,R1327,female,24.4,dom,7
andrea,female,20,R1327,female,24.4,dom,3
anezka,female,26,R1327,female,24.4,dom,3
apolena,female,18,R1327,female,24.4,dom,6
bera,female,22,R1327,female,24.4,dom,6
blazana,female,27,R1327,female,24.4,dom,6
bohdana,female,22,R1327,female,24.4,dom,4
christianne,female,29,R1327,female,24.4,dom,3
darjal,female,20,R1327,female,24.4,dom,3
dobromila,female,23,R1327,female,24.4,dom,4
dorota,female,26,R1327,female,24.4,dom,5
edita,female,19,R1327,female,24.4,dom,3
eleanora,female,22,R1327,female,24.4,dom,1
elena,female,23,R1327,female,24.4,dom,4
ema,female,22,R1327,female,24.4,dom,3
gabriela,female,24,R1327,female,24.4,dom,4
galina,female,20,R1327,female,24.4,dom,6
gejza,female,25,R1327,female,24.4,dom,4
ida,female,21,R1327,female,24.4,dom,2
ingrid,female,24,R1327,female,24.4,dom,2
ingrida,female,31,R1327,female,24.4,dom,6
irena,female,23,R1327,female,24.4,dom,1
jitka,female,30,R1327,female,24.4,dom,6
karina,female,30,R1327,female,24.4,dom,5
katy,female,27,R1327,female,24.4,dom,4
livia,female,19,R1327,female,24.4,dom,5
marika,female,20,R1327,female,24.4,dom,6
matylda,female,20,R1327,female,24.4,dom,3
milena,female,32,R1327,female,24.4,dom,5
miloslava,female,23,R1327,female,24.4,dom,7
nicol,female,26,R1327,female,24.4,dom,5
perla,female,25,R1327,female,24.4,dom,5
radmila,female,28,R1327,female,24.4,dom,7
roxanne,female,26,R1327,female,24.4,dom,6
saskie,female,20,R1327,female,24.4,dom,6
slavena,female,23,R1327,female,24.4,dom,6
stela,female,23,R1327,female,24.4,dom,5
tamara,female,25,R1327,female,24.4,dom,5
valerie,female,23,R1327,female,24.4,dom,7
viktoria,female,20,R1327,female,24.4,dom,2
viola,female,28,R1327,female,24.4,dom,4
vlasta,female,20,R1327,female,24.4,dom,4
zelmira,female,26,R1327,female,24.4,dom,5
zita,female,32,R1327,female,24.4,dom,5
zlata,female,25,R1327,female,24.4,dom,5
zlatica,female,31,R1327,female,24.4,dom,5
zora,female,33,R1327,female,24.4,dom,2
agata,female,29,R1328,female,25.3,dom,5
alexandra,female,22,R1328,female,25.3,dom,3
alica,female,18,R1328,female,25.3,dom,2
anastazie,female,22,R1328,female,25.3,dom,5
andrea,female,20,R1328,female,25.3,dom,4
anezka,female,26,R1328,female,25.3,dom,6
apolena,female,18,R1328,female,25.3,dom,2
bera,female,22,R1328,female,25.3,dom,3
blazana,female,27,R1328,female,25.3,dom,7
bohdana,female,22,R1328,female,25.3,dom,2
christianne,female,29,R1328,female,25.3,dom,5
darjal,female,20,R1328,female,25.3,dom,7
dobromila,female,23,R1328,female,25.3,dom,4
dorota,female,26,R1328,female,25.3,dom,6
edita,female,19,R1328,female,25.3,dom,5
eleanora,female,22,R1328,female,25.3,dom,3
elena,female,23,R1328,female,25.3,dom,7
ema,female,22,R1328,female,25.3,dom,7
gabriela,female,24,R1328,female,25.3,dom,7
galina,female,20,R1328,female,25.3,dom,3
gejza,female,25,R1328,female,25.3,dom,5
ida,female,21,R1328,female,25.3,dom,7
ingrid,female,24,R1328,female,25.3,dom,7
ingrida,female,31,R1328,female,25.3,dom,2
irena,female,23,R1328,female,25.3,dom,5
jitka,female,30,R1328,female,25.3,dom,4
karina,female,30,R1328,female,25.3,dom,5
katy,female,27,R1328,female,25.3,dom,2
livia,female,19,R1328,female,25.3,dom,7
marika,female,20,R1328,female,25.3,dom,3
matylda,female,20,R1328,female,25.3,dom,1
milena,female,32,R1328,female,25.3,dom,4
miloslava,female,23,R1328,female,25.3,dom,7
nicol,female,26,R1328,female,25.3,dom,3
perla,female,25,R1328,female,25.3,dom,1
radmila,female,28,R1328,female,25.3,dom,4
roxanne,female,26,R1328,female,25.3,dom,3
saskie,female,20,R1328,female,25.3,dom,1
slavena,female,23,R1328,female,25.3,dom,1
stela,female,23,R1328,female,25.3,dom,6
tamara,female,25,R1328,female,25.3,dom,7
valerie,female,23,R1328,female,25.3,dom,7
viktoria,female,20,R1328,female,25.3,dom,4
viola,female,28,R1328,female,25.3,dom,2
vlasta,female,20,R1328,female,25.3,dom,5
zelmira,female,26,R1328,female,25.3,dom,5
zita,female,32,R1328,female,25.3,dom,7
zlata,female,25,R1328,female,25.3,dom,5
zlatica,female,31,R1328,female,25.3,dom,6
zora,female,33,R1328,female,25.3,dom,2
agata,female,29,R1329,female,27.5,dom,2
alexandra,female,22,R1329,female,27.5,dom,3
alica,female,18,R1329,female,27.5,dom,4
anastazie,female,22,R1329,female,27.5,dom,4
andrea,female,20,R1329,female,27.5,dom,1
anezka,female,26,R1329,female,27.5,dom,2
apolena,female,18,R1329,female,27.5,dom,3
bera,female,22,R1329,female,27.5,dom,1
blazana,female,27,R1329,female,27.5,dom,2
bohdana,female,22,R1329,female,27.5,dom,1
christianne,female,29,R1329,female,27.5,dom,1
darjal,female,20,R1329,female,27.5,dom,2
dobromila,female,23,R1329,female,27.5,dom,4
dorota,female,26,R1329,female,27.5,dom,3
edita,female,19,R1329,female,27.5,dom,3
eleanora,female,22,R1329,female,27.5,dom,4
elena,female,23,R1329,female,27.5,dom,5
ema,female,22,R1329,female,27.5,dom,2
gabriela,female,24,R1329,female,27.5,dom,2
galina,female,20,R1329,female,27.5,dom,4
gejza,female,25,R1329,female,27.5,dom,1
ida,female,21,R1329,female,27.5,dom,1
ingrid,female,24,R1329,female,27.5,dom,3
ingrida,female,31,R1329,female,27.5,dom,3
irena,female,23,R1329,female,27.5,dom,3
jitka,female,30,R1329,female,27.5,dom,2
karina,female,30,R1329,female,27.5,dom,2
katy,female,27,R1329,female,27.5,dom,1
livia,female,19,R1329,female,27.5,dom,2
marika,female,20,R1329,female,27.5,dom,1
matylda,female,20,R1329,female,27.5,dom,2
milena,female,32,R1329,female,27.5,dom,4
miloslava,female,23,R1329,female,27.5,dom,4
nicol,female,26,R1329,female,27.5,dom,4
perla,female,25,R1329,female,27.5,dom,1
radmila,female,28,R1329,female,27.5,dom,2
roxanne,female,26,R1329,female,27.5,dom,3
saskie,female,20,R1329,female,27.5,dom,2
slavena,female,23,R1329,female,27.5,dom,5
stela,female,23,R1329,female,27.5,dom,2
tamara,female,25,R1329,female,27.5,dom,3
valerie,female,23,R1329,female,27.5,dom,2
viktoria,female,20,R1329,female,27.5,dom,3
viola,female,28,R1329,female,27.5,dom,4
vlasta,female,20,R1329,female,27.5,dom,2
zelmira,female,26,R1329,female,27.5,dom,5
zita,female,32,R1329,female,27.5,dom,3
zlata,female,25,R1329,female,27.5,dom,1
zlatica,female,31,R1329,female,27.5,dom,3
zora,female,33,R1329,female,27.5,dom,1
agata,female,29,R1330,female,22,dom,6
alexandra,female,22,R1330,female,22,dom,6
alica,female,18,R1330,female,22,dom,2
anastazie,female,22,R1330,female,22,dom,5
andrea,female,20,R1330,female,22,dom,1
anezka,female,26,R1330,female,22,dom,5
apolena,female,18,R1330,female,22,dom,3
bera,female,22,R1330,female,22,dom,3
blazana,female,27,R1330,female,22,dom,2
bohdana,female,22,R1330,female,22,dom,2
christianne,female,29,R1330,female,22,dom,5
darjal,female,20,R1330,female,22,dom,3
dobromila,female,23,R1330,female,22,dom,6
dorota,female,26,R1330,female,22,dom,4
edita,female,19,R1330,female,22,dom,3
eleanora,female,22,R1330,female,22,dom,2
elena,female,23,R1330,female,22,dom,6
ema,female,22,R1330,female,22,dom,3
gabriela,female,24,R1330,female,22,dom,3
galina,female,20,R1330,female,22,dom,7
gejza,female,25,R1330,female,22,dom,2
ida,female,21,R1330,female,22,dom,4
ingrid,female,24,R1330,female,22,dom,5
ingrida,female,31,R1330,female,22,dom,4
irena,female,23,R1330,female,22,dom,5
jitka,female,30,R1330,female,22,dom,6
karina,female,30,R1330,female,22,dom,5
katy,female,27,R1330,female,22,dom,2
livia,female,19,R1330,female,22,dom,5
marika,female,20,R1330,female,22,dom,5
matylda,female,20,R1330,female,22,dom,4
milena,female,32,R1330,female,22,dom,5
miloslava,female,23,R1330,female,22,dom,2
nicol,female,26,R1330,female,22,dom,6
perla,female,25,R1330,female,22,dom,4
radmila,female,28,R1330,female,22,dom,5
roxanne,female,26,R1330,female,22,dom,4
saskie,female,20,R1330,female,22,dom,3
slavena,female,23,R1330,female,22,dom,4
stela,female,23,R1330,female,22,dom,3
tamara,female,25,R1330,female,22,dom,3
valerie,female,23,R1330,female,22,dom,5
viktoria,female,20,R1330,female,22,dom,4
viola,female,28,R1330,female,22,dom,4
vlasta,female,20,R1330,female,22,dom,3
zelmira,female,26,R1330,female,22,dom,4
zita,female,32,R1330,female,22,dom,5
zlata,female,25,R1330,female,22,dom,3
zlatica,female,31,R1330,female,22,dom,6
zora,female,33,R1330,female,22,dom,4
agata,female,29,R1331,female,32.3,dom,2
alexandra,female,22,R1331,female,32.3,dom,7
alica,female,18,R1331,female,32.3,dom,1
anastazie,female,22,R1331,female,32.3,dom,7
andrea,female,20,R1331,female,32.3,dom,4
anezka,female,26,R1331,female,32.3,dom,4
apolena,female,18,R1331,female,32.3,dom,5
bera,female,22,R1331,female,32.3,dom,1
blazana,female,27,R1331,female,32.3,dom,4
bohdana,female,22,R1331,female,32.3,dom,2
christianne,female,29,R1331,female,32.3,dom,3
darjal,female,20,R1331,female,32.3,dom,2
dobromila,female,23,R1331,female,32.3,dom,5
dorota,female,26,R1331,female,32.3,dom,1
edita,female,19,R1331,female,32.3,dom,4
eleanora,female,22,R1331,female,32.3,dom,2
elena,female,23,R1331,female,32.3,dom,5
ema,female,22,R1331,female,32.3,dom,1
gabriela,female,24,R1331,female,32.3,dom,5
galina,female,20,R1331,female,32.3,dom,7
gejza,female,25,R1331,female,32.3,dom,7
ida,female,21,R1331,female,32.3,dom,2
ingrid,female,24,R1331,female,32.3,dom,1
ingrida,female,31,R1331,female,32.3,dom,3
irena,female,23,R1331,female,32.3,dom,5
jitka,female,30,R1331,female,32.3,dom,5
karina,female,30,R1331,female,32.3,dom,2
katy,female,27,R1331,female,32.3,dom,1
livia,female,19,R1331,female,32.3,dom,2
marika,female,20,R1331,female,32.3,dom,1
matylda,female,20,R1331,female,32.3,dom,5
